INPUT_TABLE,,,,,,
Variable ID,,,,,,
RegionTechEff_new,,,,,,
,,,,,,
Region,supplysector,subsector,technology,year,minicam.energy.input,efficiency
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2055,refined liquids industrial,0.421
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2060,refined liquids industrial,0.427
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2065,refined liquids industrial,0.433
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2070,refined liquids industrial,0.438
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2075,refined liquids industrial,0.443
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2080,refined liquids industrial,0.448
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2085,refined liquids industrial,0.452
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2090,refined liquids industrial,0.457
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2095,refined liquids industrial,0.461
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2100,refined liquids industrial,0.465
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2020,refined liquids industrial,0.371
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2025,refined liquids industrial,0.38
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2030,refined liquids industrial,0.388
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2035,refined liquids industrial,0.395
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2040,refined liquids industrial,0.402
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2045,refined liquids industrial,0.409
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2050,refined liquids industrial,0.415
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2055,refined liquids industrial,0.421
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2060,refined liquids industrial,0.427
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2065,refined liquids industrial,0.433
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2070,refined liquids industrial,0.438
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2075,refined liquids industrial,0.443
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2080,refined liquids industrial,0.448
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2085,refined liquids industrial,0.452
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2090,refined liquids industrial,0.457
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2095,refined liquids industrial,0.461
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2100,refined liquids industrial,0.465
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2020,refined liquids industrial,0.371
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2025,refined liquids industrial,0.38
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2030,refined liquids industrial,0.388
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2035,refined liquids industrial,0.395
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2040,refined liquids industrial,0.402
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2045,refined liquids industrial,0.409
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2050,refined liquids industrial,0.415
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2055,refined liquids industrial,0.421
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2060,refined liquids industrial,0.427
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2065,refined liquids industrial,0.433
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2070,refined liquids industrial,0.438
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2075,refined liquids industrial,0.443
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2080,refined liquids industrial,0.448
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2085,refined liquids industrial,0.452
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2090,refined liquids industrial,0.457
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2095,refined liquids industrial,0.461
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),2100,refined liquids industrial,0.465
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2020,refined liquids industrial,0.371
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2025,refined liquids industrial,0.38
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2030,refined liquids industrial,0.388
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2035,refined liquids industrial,0.395
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2040,refined liquids industrial,0.402
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2045,refined liquids industrial,0.409
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2050,refined liquids industrial,0.415
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2055,refined liquids industrial,0.421
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2060,refined liquids industrial,0.427
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2065,refined liquids industrial,0.433
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2070,refined liquids industrial,0.438
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2075,refined liquids industrial,0.443
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2080,refined liquids industrial,0.448
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2085,refined liquids industrial,0.452
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2090,refined liquids industrial,0.457
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2095,refined liquids industrial,0.461
India,elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2100,refined liquids industrial,0.465
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2020,refined liquids industrial,0.568
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2025,refined liquids industrial,0.579
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2030,refined liquids industrial,0.59
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2035,refined liquids industrial,0.601
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2040,refined liquids industrial,0.61
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2045,refined liquids industrial,0.619
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2050,refined liquids industrial,0.627
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2055,refined liquids industrial,0.634
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2060,refined liquids industrial,0.641
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2065,refined liquids industrial,0.648
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2070,refined liquids industrial,0.654
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2075,refined liquids industrial,0.659
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2080,refined liquids industrial,0.664
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2085,refined liquids industrial,0.669
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2090,refined liquids industrial,0.674
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2095,refined liquids industrial,0.678
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2100,refined liquids industrial,0.682
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2020,refined liquids industrial,0.568
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2025,refined liquids industrial,0.579
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2030,refined liquids industrial,0.59
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2035,refined liquids industrial,0.601
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2040,refined liquids industrial,0.61
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2045,refined liquids industrial,0.619
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2050,refined liquids industrial,0.627
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2055,refined liquids industrial,0.634
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2060,refined liquids industrial,0.641
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2065,refined liquids industrial,0.648
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2070,refined liquids industrial,0.654
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2075,refined liquids industrial,0.659
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2080,refined liquids industrial,0.664
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2085,refined liquids industrial,0.669
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2090,refined liquids industrial,0.674
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2095,refined liquids industrial,0.678
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2100,refined liquids industrial,0.682
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2020,refined liquids industrial,0.568
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2025,refined liquids industrial,0.579
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2030,refined liquids industrial,0.59
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2035,refined liquids industrial,0.601
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2040,refined liquids industrial,0.61
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2045,refined liquids industrial,0.619
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2050,refined liquids industrial,0.627
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2055,refined liquids industrial,0.634
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2060,refined liquids industrial,0.641
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2065,refined liquids industrial,0.648
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2070,refined liquids industrial,0.654
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2075,refined liquids industrial,0.659
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2080,refined liquids industrial,0.664
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2085,refined liquids industrial,0.669
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2090,refined liquids industrial,0.674
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2095,refined liquids industrial,0.678
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2100,refined liquids industrial,0.682
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2020,refined liquids industrial,0.568
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2025,refined liquids industrial,0.579
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2030,refined liquids industrial,0.59
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2035,refined liquids industrial,0.601
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2040,refined liquids industrial,0.61
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2045,refined liquids industrial,0.619
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2050,refined liquids industrial,0.627
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2055,refined liquids industrial,0.634
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2060,refined liquids industrial,0.641
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2065,refined liquids industrial,0.648
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2070,refined liquids industrial,0.654
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2075,refined liquids industrial,0.659
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2080,refined liquids industrial,0.664
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2085,refined liquids industrial,0.669
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2090,refined liquids industrial,0.674
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2095,refined liquids industrial,0.678
India,elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2100,refined liquids industrial,0.682
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2020,refined liquids industrial,0.467
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2025,refined liquids industrial,0.505
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2030,refined liquids industrial,0.536
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2035,refined liquids industrial,0.562
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2040,refined liquids industrial,0.584
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2045,refined liquids industrial,0.602
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2050,refined liquids industrial,0.618
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2055,refined liquids industrial,0.631
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2060,refined liquids industrial,0.642
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2065,refined liquids industrial,0.652
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2070,refined liquids industrial,0.661
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2075,refined liquids industrial,0.668
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2080,refined liquids industrial,0.675
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2085,refined liquids industrial,0.681
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2090,refined liquids industrial,0.686
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2095,refined liquids industrial,0.691
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2100,refined liquids industrial,0.696
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2020,refined liquids industrial,0.467
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2025,refined liquids industrial,0.505
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2030,refined liquids industrial,0.536
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2035,refined liquids industrial,0.562
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2040,refined liquids industrial,0.584
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2045,refined liquids industrial,0.602
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2050,refined liquids industrial,0.618
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2055,refined liquids industrial,0.631
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2060,refined liquids industrial,0.642
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2065,refined liquids industrial,0.652
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2070,refined liquids industrial,0.661
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2075,refined liquids industrial,0.668
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2080,refined liquids industrial,0.675
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2085,refined liquids industrial,0.681
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2090,refined liquids industrial,0.686
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2095,refined liquids industrial,0.691
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (seawater),2100,refined liquids industrial,0.696
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2020,refined liquids industrial,0.467
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2025,refined liquids industrial,0.505
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2030,refined liquids industrial,0.536
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2035,refined liquids industrial,0.562
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2040,refined liquids industrial,0.584
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2045,refined liquids industrial,0.602
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2050,refined liquids industrial,0.618
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2055,refined liquids industrial,0.631
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2060,refined liquids industrial,0.642
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2065,refined liquids industrial,0.652
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2070,refined liquids industrial,0.661
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2075,refined liquids industrial,0.668
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2080,refined liquids industrial,0.675
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2085,refined liquids industrial,0.681
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2090,refined liquids industrial,0.686
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2095,refined liquids industrial,0.691
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),2100,refined liquids industrial,0.696
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2020,refined liquids industrial,0.467
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2025,refined liquids industrial,0.505
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2030,refined liquids industrial,0.536
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2035,refined liquids industrial,0.562
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2040,refined liquids industrial,0.584
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2045,refined liquids industrial,0.602
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2050,refined liquids industrial,0.618
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2055,refined liquids industrial,0.631
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2060,refined liquids industrial,0.642
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2065,refined liquids industrial,0.652
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2070,refined liquids industrial,0.661
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2075,refined liquids industrial,0.668
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2080,refined liquids industrial,0.675
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2085,refined liquids industrial,0.681
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2090,refined liquids industrial,0.686
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2095,refined liquids industrial,0.691
India,elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2100,refined liquids industrial,0.696
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2020,regional biomass,0.278
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2025,regional biomass,0.289
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2030,regional biomass,0.298
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2035,regional biomass,0.308
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2040,regional biomass,0.316
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2045,regional biomass,0.324
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2050,regional biomass,0.331
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2055,regional biomass,0.338
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2060,regional biomass,0.345
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2065,regional biomass,0.35
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2070,regional biomass,0.356
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2075,regional biomass,0.361
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2080,regional biomass,0.366
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2085,regional biomass,0.37
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2090,regional biomass,0.374
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2095,regional biomass,0.378
India,elec_biomass (conv),biomass (conv),biomass (conv) (once through),2100,regional biomass,0.381
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2020,regional biomass,0.278
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2025,regional biomass,0.289
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2030,regional biomass,0.298
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2035,regional biomass,0.308
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2040,regional biomass,0.316
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2045,regional biomass,0.324
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2050,regional biomass,0.331
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2055,regional biomass,0.338
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2060,regional biomass,0.345
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2065,regional biomass,0.35
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2070,regional biomass,0.356
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2075,regional biomass,0.361
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2080,regional biomass,0.366
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2085,regional biomass,0.37
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2090,regional biomass,0.374
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2095,regional biomass,0.378
India,elec_biomass (conv),biomass (conv),biomass (conv) (seawater),2100,regional biomass,0.381
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2020,regional biomass,0.278
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2025,regional biomass,0.289
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2030,regional biomass,0.298
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2035,regional biomass,0.308
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2040,regional biomass,0.316
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2045,regional biomass,0.324
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2050,regional biomass,0.331
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2055,regional biomass,0.338
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2060,regional biomass,0.345
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2065,regional biomass,0.35
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2070,regional biomass,0.356
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2075,regional biomass,0.361
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2080,regional biomass,0.366
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2085,regional biomass,0.37
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2090,regional biomass,0.374
